,seconds,date,hr,activity_load_2d,activity_load_3d
2798,5330.262,[2023-09-09 21:46:43 224],104.0,0.0047,0.0063
2799,5331.262,[2023-09-09 21:46:44 224],104.0,0.0064,0.0079
2800,5332.262,[2023-09-09 21:46:45 224],104.0,0.0112,0.0144
2801,5333.262,[2023-09-09 21:46:46 224],104.0,0.007,0.0099
2802,5334.262,[2023-09-09 21:46:47 224],103.0,0.007,0.0084
2803,5335.262,[2023-09-09 21:46:48 224],103.0,0.0043,0.006
2804,5336.262,[2023-09-09 21:46:49 224],103.0,0.0027,0.0032
2805,5337.262,[2023-09-09 21:46:50 224],104.0,0.0032,0.0039
2806,5338.262,[2023-09-09 21:46:51 224],104.0,0.0076,0.0106
2807,5339.262,[2023-09-09 21:46:52 224],105.0,0.0105,0.0141
2808,5340.262,[2023-09-09 21:46:53 224],105.0,0.0085,0.0124
2809,5341.262,[2023-09-09 21:46:54 224],105.0,0.0074,0.0088
2810,5342.262,[2023-09-09 21:46:55 224],105.0,0.008,0.0093
2811,5343.262,[2023-09-09 21:46:56 224],105.0,0.0054,0.0069
2812,5344.262,[2023-09-09 21:46:57 224],105.0,0.0056,0.0067
2813,5345.262,[2023-09-09 21:46:58 224],105.0,0.0063,0.0075
2814,5346.262,[2023-09-09 21:46:59 224],105.0,0.007,0.0091
2815,5347.262,[2023-09-09 21:47:00 224],105.0,0.0051,0.0062
2816,5348.262,[2023-09-09 21:47:01 224],105.0,0.0088,0.0109
2817,5349.262,[2023-09-09 21:47:02 224],105.0,0.0057,0.0068
2818,5350.262,[2023-09-09 21:47:03 224],105.0,0.0035,0.0042
2819,5351.262,[2023-09-09 21:47:04 224],105.0,0.0048,0.0062
2820,5352.262,[2023-09-09 21:47:05 224],105.0,0.0055,0.0065
2821,5353.262,[2023-09-09 21:47:06 224],104.0,0.0083,0.0101
2822,5354.262,[2023-09-09 21:47:07 224],104.0,0.0053,0.0064
2823,5355.262,[2023-09-09 21:47:08 224],104.0,0.0049,0.0061
2824,5356.262,[2023-09-09 21:47:09 224],104.0,0.0072,0.0083
2825,5357.262,[2023-09-09 21:47:10 224],105.0,0.0066,0.0088
2826,5358.262,[2023-09-09 21:47:11 224],105.0,0.0195,0.0285
2827,5359.262,[2023-09-09 21:47:12 224],105.0,0.0067,0.0078
2828,5360.262,[2023-09-09 21:47:13 224],106.0,0.0066,0.0085
2829,5361.262,[2023-09-09 21:47:14 224],107.0,0.0037,0.0047
2830,5362.262,[2023-09-09 21:47:15 224],107.0,0.0058,0.0067
2831,5363.262,[2023-09-09 21:47:16 224],106.0,0.0074,0.0087
2832,5364.262,[2023-09-09 21:47:17 224],107.0,0.0037,0.0047
2833,5365.262,[2023-09-09 21:47:18 224],110.0,0.0053,0.0062
2834,5366.262,[2023-09-09 21:47:19 224],113.0,0.0058,0.0077
2835,5367.262,[2023-09-09 21:47:20 224],112.0,0.0048,0.0057
2836,5368.262,[2023-09-09 21:47:21 224],112.0,0.0046,0.0056
2837,5369.262,[2023-09-09 21:47:22 224],113.0,0.005,0.0063
2838,5370.262,[2023-09-09 21:47:23 224],113.0,0.0072,0.009
2839,5371.262,[2023-09-09 21:47:24 224],114.0,0.0068,0.0085
2840,5372.262,[2023-09-09 21:47:25 224],116.0,0.0071,0.0107
2841,5373.262,[2023-09-09 21:47:26 224],119.0,0.0064,0.0098
2842,5374.262,[2023-09-09 21:47:27 224],121.0,0.0092,0.0153
2843,5375.262,[2023-09-09 21:47:28 224],120.0,0.0152,0.0225
2844,5376.262,[2023-09-09 21:47:29 224],120.0,0.0054,0.0064
2845,5377.262,[2023-09-09 21:47:30 224],121.0,0.0054,0.007
2846,5378.262,[2023-09-09 21:47:31 224],121.0,0.0039,0.006
2847,5379.262,[2023-09-09 21:47:32 224],121.0,0.0044,0.0063
2848,5380.262,[2023-09-09 21:47:33 224],121.0,0.0053,0.0092
2849,5381.262,[2023-09-09 21:47:34 224],120.0,0.0092,0.0154
2850,5382.262,[2023-09-09 21:47:35 224],119.0,0.0064,0.0084
2851,5383.262,[2023-09-09 21:47:36 224],119.0,0.0182,0.0205
2852,5384.262,[2023-09-09 21:47:37 224],119.0,0.0461,0.0619
2853,5385.262,[2023-09-09 21:47:38 224],119.0,0.0194,0.0275
2854,5386.262,[2023-09-09 21:47:39 224],119.0,0.0118,0.0164
2855,5387.262,[2023-09-09 21:47:40 224],119.0,0.0193,0.0252
2856,5388.262,[2023-09-09 21:47:41 224],117.0,0.0088,0.0118
2857,5389.262,[2023-09-09 21:47:42 224],116.0,0.0074,0.0121
2858,5390.262,[2023-09-09 21:47:43 224],115.0,0.0071,0.0109
2859,5391.262,[2023-09-09 21:47:44 224],114.0,0.0102,0.016
2860,5392.262,[2023-09-09 21:47:45 224],113.0,0.0082,0.0118
2861,5393.262,[2023-09-09 21:47:46 224],113.0,0.0132,0.0185
2862,5394.262,[2023-09-09 21:47:47 224],114.0,0.0121,0.0186
2863,5395.262,[2023-09-09 21:47:48 224],113.0,0.0104,0.0154
2864,5396.262,[2023-09-09 21:47:49 224],112.0,0.0122,0.0168
2865,5397.262,[2023-09-09 21:47:50 224],112.0,0.0132,0.0203
2866,5398.262,[2023-09-09 21:47:51 224],113.0,0.011,0.0193
2867,5399.262,[2023-09-09 21:47:52 224],113.0,0.0099,0.0161
2868,5400.262,[2023-09-09 21:47:53 224],113.0,0.011,0.0194
2869,5401.262,[2023-09-09 21:47:54 224],113.0,0.0101,0.0173
2870,5402.262,[2023-09-09 21:47:55 224],113.0,0.0108,0.0163
2871,5403.262,[2023-09-09 21:47:56 224],114.0,0.0091,0.0153
2872,5404.262,[2023-09-09 21:47:57 224],114.0,0.0116,0.0176
2873,5405.262,[2023-09-09 21:47:58 224],113.0,0.0164,0.025
2874,5406.262,[2023-09-09 21:47:59 224],113.0,0.012,0.0173
2875,5407.262,[2023-09-09 21:48:00 224],113.0,0.0108,0.0167
2876,5408.262,[2023-09-09 21:48:01 224],113.0,0.0089,0.0144
2877,5409.262,[2023-09-09 21:48:02 224],114.0,0.0075,0.0126
2878,5410.262,[2023-09-09 21:48:03 224],116.0,0.0085,0.0135
2879,5411.262,[2023-09-09 21:48:04 224],116.0,0.0061,0.0094
2880,5412.262,[2023-09-09 21:48:05 224],116.0,0.0108,0.0155
2881,5413.262,[2023-09-09 21:48:06 224],115.0,0.0093,0.0149
2882,5414.262,[2023-09-09 21:48:07 224],115.0,0.0092,0.0145
2883,5415.262,[2023-09-09 21:48:08 224],115.0,0.0106,0.0172
2884,5416.262,[2023-09-09 21:48:09 224],115.0,0.0091,0.0149
2885,5417.262,[2023-09-09 21:48:10 224],115.0,0.008,0.0119
2886,5418.262,[2023-09-09 21:48:11 224],116.0,0.0106,0.0165
2887,5419.262,[2023-09-09 21:48:12 224],116.0,0.0089,0.0146
2888,5420.262,[2023-09-09 21:48:13 224],117.0,0.0076,0.0126
2889,5421.262,[2023-09-09 21:48:14 224],117.0,0.0081,0.0139
2890,5422.262,[2023-09-09 21:48:15 224],119.0,0.011,0.015
2891,5423.262,[2023-09-09 21:48:16 224],121.0,0.0078,0.0139
2892,5424.262,[2023-09-09 21:48:17 224],121.0,0.0059,0.0092
2893,5425.262,[2023-09-09 21:48:18 224],120.0,0.0222,0.0301
2894,5426.262,[2023-09-09 21:48:19 224],120.0,0.0297,0.0396
2895,5427.262,[2023-09-09 21:48:20 224],119.0,0.0105,0.0149
2896,5428.262,[2023-09-09 21:48:21 224],118.0,0.0082,0.0126
2897,5429.262,[2023-09-09 21:48:22 224],117.0,0.0088,0.0121
2898,5430.262,[2023-09-09 21:48:23 224],118.0,0.0079,0.0114
2899,5431.262,[2023-09-09 21:48:24 224],119.0,0.0089,0.0122
2900,5432.262,[2023-09-09 21:48:25 224],120.0,0.0054,0.0078
2901,5433.262,[2023-09-09 21:48:26 224],120.0,0.0059,0.0079
2902,5434.262,[2023-09-09 21:48:27 224],120.0,0.003,0.0036
2903,5435.262,[2023-09-09 21:48:28 224],119.0,0.0022,0.0027
2904,5436.262,[2023-09-09 21:48:29 224],119.0,0.0022,0.0027
2905,5437.262,[2023-09-09 21:48:30 224],120.0,0.0023,0.0028
2906,5438.262,[2023-09-09 21:48:31 224],120.0,0.0044,0.0052
2907,5439.262,[2023-09-09 21:48:32 224],120.0,0.003,0.0034
2908,5440.262,[2023-09-09 21:48:33 224],120.0,0.0034,0.004
2909,5441.262,[2023-09-09 21:48:34 224],120.0,0.0059,0.0072
2910,5442.262,[2023-09-09 21:48:35 224],119.0,0.0095,0.0113
2911,5443.262,[2023-09-09 21:48:36 224],118.0,0.006,0.0084
2912,5444.262,[2023-09-09 21:48:37 224],119.0,0.0098,0.0141
2913,5445.262,[2023-09-09 21:48:38 224],120.0,0.0096,0.0141
2914,5446.262,[2023-09-09 21:48:39 224],120.0,0.0164,0.0283
2915,5447.262,[2023-09-09 21:48:40 224],120.0,0.0233,0.0378
2916,5448.262,[2023-09-09 21:48:41 224],118.0,0.0194,0.0279
2917,5449.262,[2023-09-09 21:48:42 224],116.0,0.0189,0.0285
2918,5450.262,[2023-09-09 21:48:43 224],115.0,0.0161,0.0236
2919,5451.262,[2023-09-09 21:48:44 224],115.0,0.0179,0.0262
2920,5452.262,[2023-09-09 21:48:45 224],115.0,0.0195,0.0299
2921,5453.262,[2023-09-09 21:48:46 224],115.0,0.0256,0.0328
2922,5454.262,[2023-09-09 21:48:47 224],116.0,0.0242,0.0345
2923,5455.262,[2023-09-09 21:48:48 224],116.0,0.0245,0.0355
2924,5456.262,[2023-09-09 21:48:49 224],116.0,0.0216,0.0323
2925,5457.262,[2023-09-09 21:48:50 224],116.0,0.0155,0.0255
2926,5458.262,[2023-09-09 21:48:51 224],115.0,0.0153,0.0251
2927,5459.262,[2023-09-09 21:48:52 224],114.0,0.0132,0.02
2928,5460.262,[2023-09-09 21:48:53 224],114.0,0.0102,0.0175
2929,5461.262,[2023-09-09 21:48:54 224],114.0,0.0058,0.009
2930,5462.262,[2023-09-09 21:48:55 224],114.0,0.008,0.0106
2931,5463.262,[2023-09-09 21:48:56 224],114.0,0.0102,0.0167
2932,5464.262,[2023-09-09 21:48:57 224],114.0,0.0053,0.0066
2933,5465.262,[2023-09-09 21:48:58 224],114.0,0.0083,0.0115
2934,5466.262,[2023-09-09 21:48:59 224],113.0,0.0133,0.0198
2935,5467.262,[2023-09-09 21:49:00 224],111.0,0.026,0.0527
2936,5468.262,[2023-09-09 21:49:01 224],111.0,0.0227,0.0286
2937,5469.262,[2023-09-09 21:49:02 224],110.0,0.025,0.0364
2938,5470.262,[2023-09-09 21:49:03 224],109.0,0.0242,0.0416
2939,5471.262,[2023-09-09 21:49:04 224],110.0,0.0266,0.0494
2940,5472.262,[2023-09-09 21:49:05 224],110.0,0.0214,0.0349
2941,5473.262,[2023-09-09 21:49:06 224],111.0,0.0252,0.0358
2942,5474.262,[2023-09-09 21:49:07 224],111.0,0.0213,0.0318
2943,5475.262,[2023-09-09 21:49:08 224],111.0,0.0171,0.0253
2944,5476.262,[2023-09-09 21:49:09 224],111.0,0.0205,0.0283
2945,5477.262,[2023-09-09 21:49:10 224],112.0,0.0212,0.0295
2946,5478.262,[2023-09-09 21:49:11 224],113.0,0.034,0.0474
2947,5479.262,[2023-09-09 21:49:12 224],113.0,0.0201,0.029
2948,5480.262,[2023-09-09 21:49:13 224],113.0,0.0149,0.023
2949,5481.262,[2023-09-09 21:49:14 224],113.0,0.0127,0.0193
2950,5482.262,[2023-09-09 21:49:15 224],114.0,0.0108,0.0161
2951,5483.262,[2023-09-09 21:49:16 224],114.0,0.0123,0.0189
2952,5484.262,[2023-09-09 21:49:17 224],114.0,0.0129,0.0216
2953,5485.262,[2023-09-09 21:49:18 224],114.0,0.0137,0.0269
2954,5486.262,[2023-09-09 21:49:19 224],114.0,0.0146,0.0304
2955,5487.262,[2023-09-09 21:49:20 224],114.0,0.0134,0.0268
2956,5488.262,[2023-09-09 21:49:21 224],113.0,0.011,0.019
2957,5489.262,[2023-09-09 21:49:22 224],110.0,0.0137,0.0247
2958,5490.262,[2023-09-09 21:49:23 224],109.0,0.0117,0.0199
2959,5491.262,[2023-09-09 21:49:24 224],109.0,0.0166,0.0241
2960,5492.262,[2023-09-09 21:49:25 224],109.0,0.0228,0.0321
2961,5493.262,[2023-09-09 21:49:26 224],109.0,0.0179,0.0265
2962,5494.262,[2023-09-09 21:49:27 224],109.0,0.0146,0.0194
2963,5495.262,[2023-09-09 21:49:28 224],109.0,0.0131,0.0198
2964,5496.262,[2023-09-09 21:49:29 224],109.0,0.0115,0.0181
2965,5497.262,[2023-09-09 21:49:30 224],109.0,0.0168,0.0247
2966,5498.262,[2023-09-09 21:49:31 224],109.0,0.0127,0.0162
2967,5499.262,[2023-09-09 21:49:32 224],110.0,0.0118,0.0165
2968,5500.262,[2023-09-09 21:49:33 224],110.0,0.0126,0.0175
2969,5501.262,[2023-09-09 21:49:34 224],110.0,0.0505,0.0887
2970,5502.262,[2023-09-09 21:49:35 224],110.0,0.0635,0.1216
2971,5503.262,[2023-09-09 21:49:36 224],110.0,0.0658,0.1188
2972,5504.262,[2023-09-09 21:49:37 224],110.0,0.0674,0.1401
2973,5505.262,[2023-09-09 21:49:38 224],110.0,0.0808,0.1554
2974,5506.262,[2023-09-09 21:49:39 224],111.0,0.0672,0.1297
2975,5507.262,[2023-09-09 21:49:40 224],112.0,0.0789,0.1357
2976,5508.262,[2023-09-09 21:49:41 224],112.0,0.0677,0.1189
2977,5509.262,[2023-09-09 21:49:42 224],113.0,0.1032,0.1724
2978,5510.262,[2023-09-09 21:49:43 224],113.0,0.0558,0.0918
2979,5511.262,[2023-09-09 21:49:44 224],113.0,0.0436,0.0843
2980,5512.262,[2023-09-09 21:49:45 224],113.0,0.0672,0.1037
2981,5513.262,[2023-09-09 21:49:46 224],113.0,0.0723,0.1311
2982,5514.262,[2023-09-09 21:49:47 224],114.0,0.0768,0.1313
2983,5515.262,[2023-09-09 21:49:48 224],115.0,0.0835,0.1449
2984,5516.262,[2023-09-09 21:49:49 224],116.0,0.0941,0.1787
2985,5517.262,[2023-09-09 21:49:50 224],116.0,0.0685,0.1249
2986,5518.262,[2023-09-09 21:49:51 224],116.0,0.046,0.0865
2987,5519.262,[2023-09-09 21:49:52 224],116.0,0.0568,0.1003
2988,5520.262,[2023-09-09 21:49:53 224],116.0,0.0628,0.1317
2989,5521.262,[2023-09-09 21:49:54 224],116.0,0.0789,0.1452
2990,5522.262,[2023-09-09 21:49:55 224],116.0,0.0702,0.1449
2991,5523.262,[2023-09-09 21:49:56 224],116.0,0.0723,0.1395
2992,5524.262,[2023-09-09 21:49:57 224],116.0,0.0699,0.1344
2993,5525.262,[2023-09-09 21:49:58 224],116.0,0.0825,0.1577
2994,5526.262,[2023-09-09 21:49:59 224],116.0,0.03,0.0488
2995,5527.262,[2023-09-09 21:50:00 224],116.0,0.0142,0.0213
2996,5528.262,[2023-09-09 21:50:01 224],116.0,0.018,0.026
2997,5529.262,[2023-09-09 21:50:02 224],116.0,0.0209,0.0302
2998,5530.262,[2023-09-09 21:50:03 224],117.0,0.0205,0.0324
2999,5531.262,[2023-09-09 21:50:04 224],126.0,0.027,0.0396
3000,5532.262,nan,129.5,0.0266,0.0416
3001,5533.262,nan,129.5,0.0261,0.0372
3002,5534.262,nan,129.5,0.0214,0.0343
3003,5535.262,nan,129.5,0.0252,0.0389
3004,5536.262,[2023-09-09 21:50:09 224],133.0,0.023,0.0336
3005,5537.262,nan,136.5,0.0239,0.0339
3006,5538.262,nan,136.5,0.0226,0.0316
3007,5539.262,nan,136.5,0.0274,0.0365
3008,5540.313,[2023-09-09 21:50:13 275],140.0,0.0176,0.025
3009,5541.313,nan,140.0,0.0166,0.0216
3010,5542.812,[2023-09-09 21:50:15 774],140.0,0.0116,0.016
3011,5543.813,[2023-09-09 21:50:16 775],140.0,0.012,0.0207
3012,5544.814,[2023-09-09 21:50:17 776],140.0,0.0082,0.0119
3013,5545.799,[2023-09-09 21:50:18 761],140.0,0.0097,0.0139
3014,5546.813,[2023-09-09 21:50:19 775],140.0,0.0126,0.0186
3015,5547.813,[2023-09-09 21:50:20 775],140.0,0.0117,0.0178
3016,5548.814,[2023-09-09 21:50:21 776],140.0,0.012,0.0188
3017,5549.814,[2023-09-09 21:50:22 776],139.0,0.0157,0.022
3018,5550.814,[2023-09-09 21:50:23 776],138.0,0.016,0.0222
3019,5551.815,[2023-09-09 21:50:24 777],137.0,0.0133,0.0222
3020,5552.815,[2023-09-09 21:50:25 777],136.0,0.013,0.0185
3021,5553.814,[2023-09-09 21:50:26 776],137.0,0.0129,0.02
3022,5554.814,[2023-09-09 21:50:27 776],136.0,0.0084,0.016
3023,5555.772,[2023-09-09 21:50:28 734],135.0,0.0092,0.0151
3024,5556.815,[2023-09-09 21:50:29 777],132.0,0.0086,0.0138
3025,5557.814,[2023-09-09 21:50:30 776],131.0,0.0339,0.0412
3026,5558.814,[2023-09-09 21:50:31 776],130.0,0.0232,0.0316
3027,5559.814,[2023-09-09 21:50:32 776],129.0,0.014,0.0202
3028,5560.815,[2023-09-09 21:50:33 777],128.0,0.0189,0.0263
3029,5561.815,[2023-09-09 21:50:34 777],127.0,0.0138,0.0201
3030,5562.815,[2023-09-09 21:50:35 777],128.0,0.0176,0.0234
3031,5563.815,[2023-09-09 21:50:36 777],130.0,0.0149,0.0195
3032,5564.814,[2023-09-09 21:50:37 776],129.0,0.0146,0.0223
3033,5565.8,[2023-09-09 21:50:38 762],129.0,0.0138,0.0222
3034,5566.812,[2023-09-09 21:50:39 774],130.0,0.0129,0.0203
3035,5567.814,[2023-09-09 21:50:40 776],130.0,0.0206,0.0345
3036,5568.814,[2023-09-09 21:50:41 776],130.0,0.0298,0.0575
3037,5569.813,[2023-09-09 21:50:42 775],131.0,0.0352,0.0575
3038,5570.814,[2023-09-09 21:50:43 776],133.0,0.0663,0.1202
3039,5571.815,[2023-09-09 21:50:44 777],130.0,0.0857,0.156
3040,5572.815,[2023-09-09 21:50:45 777],130.0,0.1027,0.1651
3041,5573.815,[2023-09-09 21:50:46 777],129.0,0.0725,0.1183
3042,5574.814,[2023-09-09 21:50:47 776],129.0,0.0765,0.1441
3043,5575.799,[2023-09-09 21:50:48 761],129.0,0.0883,0.1689
3044,5576.815,[2023-09-09 21:50:49 777],129.0,0.1114,0.1753
3045,5577.784,[2023-09-09 21:50:50 746],129.0,0.0514,0.1039
3046,5578.814,[2023-09-09 21:50:51 776],129.0,0.0715,0.1251
3047,5579.815,[2023-09-09 21:50:52 777],129.0,0.0749,0.1216
3048,5580.816,[2023-09-09 21:50:53 778],129.0,0.0627,0.1057
3049,5581.816,[2023-09-09 21:50:54 778],129.0,0.0628,0.1083
3050,5582.818,[2023-09-09 21:50:55 780],130.0,0.0596,0.1114
3051,5583.816,[2023-09-09 21:50:56 778],130.0,0.0855,0.1364
3052,5584.818,[2023-09-09 21:50:57 780],129.0,0.0566,0.1012
3053,5585.8,[2023-09-09 21:50:58 762],129.0,0.0804,0.1461
3054,5586.815,[2023-09-09 21:50:59 777],129.0,0.0869,0.1598
3055,5587.816,[2023-09-09 21:51:00 778],129.0,0.0691,0.119
3056,5588.816,[2023-09-09 21:51:01 778],129.0,0.0806,0.1274
3057,5589.818,[2023-09-09 21:51:02 780],129.0,0.0932,0.141
3058,5590.817,[2023-09-09 21:51:03 779],128.0,0.0567,0.1032
3059,5591.816,[2023-09-09 21:51:04 778],127.0,0.0557,0.1221
3060,5592.817,[2023-09-09 21:51:05 779],127.0,0.0692,0.117
3061,5593.817,[2023-09-09 21:51:06 779],128.0,0.0643,0.1144
3062,5594.817,[2023-09-09 21:51:07 779],129.0,0.0279,0.0398
3063,5595.797,[2023-09-09 21:51:08 759],130.0,0.0197,0.0288
3064,5596.816,[2023-09-09 21:51:09 778],131.0,0.0167,0.0263
3065,5597.818,[2023-09-09 21:51:10 780],131.0,0.0151,0.0217
3066,5598.817,[2023-09-09 21:51:11 779],131.0,0.0156,0.0227
3067,5599.818,[2023-09-09 21:51:12 780],131.0,0.0148,0.0203
3068,5600.817,[2023-09-09 21:51:13 779],131.0,0.016,0.023
3069,5601.817,[2023-09-09 21:51:14 779],131.0,0.0167,0.0237
3070,5602.817,[2023-09-09 21:51:15 779],131.0,0.0218,0.0316
3071,5603.818,[2023-09-09 21:51:16 780],132.0,0.0254,0.0369
3072,5604.816,[2023-09-09 21:51:17 778],132.0,0.0172,0.027
3073,5605.8,[2023-09-09 21:51:18 762],131.0,0.0163,0.0255
3074,5606.818,[2023-09-09 21:51:19 780],131.0,0.0159,0.024
3075,5607.816,[2023-09-09 21:51:20 778],132.0,0.0192,0.0291
3076,5608.818,[2023-09-09 21:51:21 780],133.0,0.0164,0.0228
3077,5609.818,[2023-09-09 21:51:22 780],133.0,0.0168,0.0237
3078,5610.819,[2023-09-09 21:51:23 781],133.0,0.0144,0.0226
3079,5611.818,[2023-09-09 21:51:24 780],133.0,0.0127,0.0226
3080,5612.819,[2023-09-09 21:51:25 781],134.0,0.0169,0.0234
3081,5613.82,[2023-09-09 21:51:26 782],134.0,0.0155,0.0221
3082,5614.818,[2023-09-09 21:51:27 780],134.0,0.0163,0.0258
3083,5615.8,[2023-09-09 21:51:28 762],133.0,0.0174,0.0225
3084,5616.819,[2023-09-09 21:51:29 781],132.0,0.0164,0.0242
3085,5617.818,[2023-09-09 21:51:30 780],133.0,0.0156,0.0233
3086,5618.819,[2023-09-09 21:51:31 781],134.0,0.0142,0.0219
3087,5619.817,[2023-09-09 21:51:32 779],134.0,0.0152,0.0233
3088,5620.818,[2023-09-09 21:51:33 780],134.0,0.0132,0.02
3089,5621.818,[2023-09-09 21:51:34 780],134.0,0.0091,0.0142
3090,5622.819,[2023-09-09 21:51:35 781],134.0,0.0093,0.0155
3091,5623.819,[2023-09-09 21:51:36 781],133.0,0.0236,0.0307
3092,5624.819,[2023-09-09 21:51:37 781],134.0,0.0101,0.016
3093,5625.803,[2023-09-09 21:51:38 765],133.0,0.037,0.0822
3094,5626.82,[2023-09-09 21:51:39 782],132.0,0.053,0.1483
3095,5627.819,[2023-09-09 21:51:40 781],132.0,0.0436,0.1116
3096,5628.818,[2023-09-09 21:51:41 780],132.0,0.0191,0.0331
3097,5629.818,[2023-09-09 21:51:42 780],132.0,0.0126,0.0202
3098,5630.818,[2023-09-09 21:51:43 780],132.0,0.0094,0.0149
3099,5631.819,[2023-09-09 21:51:44 781],132.0,0.01,0.0186
3100,5632.818,[2023-09-09 21:51:45 780],133.0,0.0087,0.0126
3101,5633.819,[2023-09-09 21:51:46 781],134.0,0.0117,0.0191
3102,5634.821,[2023-09-09 21:51:47 783],134.0,0.0152,0.0228
3103,5635.802,[2023-09-09 21:51:48 764],134.0,0.0129,0.0202
3104,5636.82,[2023-09-09 21:51:49 782],134.0,0.0126,0.0196
3105,5637.818,[2023-09-09 21:51:50 780],134.0,0.0133,0.0191
3106,5638.82,[2023-09-09 21:51:51 782],133.0,0.015,0.0225
3107,5639.817,[2023-09-09 21:51:52 779],131.0,0.0142,0.0218
3108,5640.818,[2023-09-09 21:51:53 780],131.0,0.01,0.0158
3109,5641.818,[2023-09-09 21:51:54 780],130.0,0.0072,0.0112
3110,5642.818,[2023-09-09 21:51:55 780],129.0,0.0051,0.0067
3111,5643.818,[2023-09-09 21:51:56 780],128.0,0.0037,0.0048
3112,5644.819,[2023-09-09 21:51:57 781],126.0,0.0033,0.0042
3113,5645.802,[2023-09-09 21:51:58 764],124.0,0.004,0.0048
3114,5646.818,[2023-09-09 21:51:59 780],122.0,0.0028,0.0033
3115,5647.82,[2023-09-09 21:52:00 782],121.0,0.0029,0.0034
3116,5648.819,[2023-09-09 21:52:01 781],121.0,0.0034,0.0043
3117,5649.822,[2023-09-09 21:52:02 784],122.0,0.0034,0.0044
3118,5650.819,[2023-09-09 21:52:03 781],123.0,0.006,0.0075
3119,5651.821,[2023-09-09 21:52:04 783],123.0,0.0027,0.0032
3120,5652.818,[2023-09-09 21:52:05 780],126.0,0.0052,0.0068
3121,5653.82,[2023-09-09 21:52:06 782],126.0,0.0052,0.0068
3122,5654.82,[2023-09-09 21:52:07 782],125.0,0.0066,0.0083
3123,5655.82,[2023-09-09 21:52:08 782],125.0,0.0175,0.0253
3124,5656.82,[2023-09-09 21:52:09 782],124.0,0.0196,0.026
3125,5657.82,[2023-09-09 21:52:10 782],125.0,0.0174,0.0271
3126,5658.82,[2023-09-09 21:52:11 782],127.0,0.017,0.0266
3127,5659.82,[2023-09-09 21:52:12 782],128.0,0.0129,0.0194
3128,5660.82,[2023-09-09 21:52:13 782],129.0,0.0076,0.0119
3129,5661.819,[2023-09-09 21:52:14 781],130.0,0.0079,0.0116
3130,5662.822,[2023-09-09 21:52:15 784],130.0,0.006,0.0078
3131,5663.821,[2023-09-09 21:52:16 783],131.0,0.0032,0.0038
3132,5664.821,[2023-09-09 21:52:17 783],131.0,0.0033,0.0048
3133,5665.806,[2023-09-09 21:52:18 768],131.0,0.0222,0.0281
3134,5666.822,[2023-09-09 21:52:19 784],131.0,0.0208,0.0264
3135,5667.822,[2023-09-09 21:52:20 784],131.0,0.0087,0.0106
3136,5668.82,[2023-09-09 21:52:21 782],131.0,0.0064,0.0072
3137,5669.82,[2023-09-09 21:52:22 782],131.0,0.0054,0.008
3138,5670.827,[2023-09-09 21:52:23 789],131.0,0.0028,0.0037
3139,5671.827,[2023-09-09 21:52:24 789],131.0,0.0027,0.0032
3140,5672.827,[2023-09-09 21:52:25 789],130.0,0.0025,0.0032
3141,5673.823,[2023-09-09 21:52:26 785],130.0,0.0024,0.0029
3142,5674.822,[2023-09-09 21:52:27 784],130.0,0.0022,0.0026
3143,5675.822,[2023-09-09 21:52:28 784],130.0,0.0019,0.0022
3144,5676.824,[2023-09-09 21:52:29 786],130.0,0.0022,0.0026
3145,5677.822,[2023-09-09 21:52:30 784],131.0,0.0021,0.0025
3146,5678.822,[2023-09-09 21:52:31 784],132.0,0.0022,0.0025
3147,5679.822,[2023-09-09 21:52:32 784],132.0,0.0021,0.0025
3148,5680.822,[2023-09-09 21:52:33 784],132.0,0.0024,0.0028
3149,5681.822,[2023-09-09 21:52:34 784],132.0,0.0023,0.0027
3150,5682.822,[2023-09-09 21:52:35 784],131.0,0.0021,0.0024
3151,5683.822,[2023-09-09 21:52:36 784],131.0,0.002,0.0024
3152,5684.822,[2023-09-09 21:52:37 784],130.0,0.002,0.0024
3153,5685.822,[2023-09-09 21:52:38 784],128.0,0.0018,0.0022
3154,5686.822,[2023-09-09 21:52:39 784],127.0,0.0022,0.0026
3155,5687.822,[2023-09-09 21:52:40 784],127.0,0.0022,0.0027
3156,5688.822,[2023-09-09 21:52:41 784],127.0,0.0115,0.015
3157,5689.822,[2023-09-09 21:52:42 784],125.0,0.0079,0.0127
3158,5690.822,[2023-09-09 21:52:43 784],123.0,0.0062,0.0089
3159,5691.822,[2023-09-09 21:52:44 784],124.0,0.0024,0.0027
3160,5692.822,[2023-09-09 21:52:45 784],124.0,0.0025,0.0029
3161,5693.822,[2023-09-09 21:52:46 784],124.0,0.0035,0.004
3162,5694.822,[2023-09-09 21:52:47 784],124.0,0.008,0.0093
3163,5695.822,[2023-09-09 21:52:48 784],124.0,0.0086,0.0115
3164,5696.822,[2023-09-09 21:52:49 784],124.0,0.0136,0.0177
3165,5697.822,[2023-09-09 21:52:50 784],123.0,0.013,0.0156
3166,5698.822,[2023-09-09 21:52:51 784],122.0,0.0221,0.0309
3167,5699.822,[2023-09-09 21:52:52 784],122.0,0.0084,0.0127
3168,5700.822,[2023-09-09 21:52:53 784],122.0,0.0143,0.0168
3169,5701.822,[2023-09-09 21:52:54 784],122.0,0.0098,0.0157
